verkoop_productnaam,product_naam,product_groep_naam,koper_naam,eindklant_naam,is_ingepakt,handel_type,status,STICKER_AFGEDRUKT,AFLEVERDATUM,BRIEFNR,AANTAL_STUKS,bedrag,BESTELNR,BESTELDATUM,KOPER,PRODUKT,OPMERKINGNR,SORT1,SORT2,SORT3,SORT4,AANTAL_STUKS0,AANTAL_FUST,FUSTCD,STUKS_PER_FUST,PRIJS,DC,PL,STW,AFLEVERDATUM0,AFLEVERTIJD,AFLEVERLOKATIE,OPMERKING,ETIKET,HOES,STICKER,BESTELD_DOOR,INGEVOERD_DOOR,BESTELNR_BB,BESTELNR_KLANT,MUNT,ORDERNR,BRIEFNR0,REGELNR,VEILING,VERVOERDER,REGCD,BESTELNR_KOP,LL,EENH_REST,KARNR,LOCATIENR,TUIN,KARTYPE,INVOERDER,BESTELVOLGNR,BEELDV_REF,OS,BESTELTIJD,SORT5,SORT6,SORT7,SORT8,SORT9,SORT10,SK1,SK2,SK3,SK4,SK5,SK6,SK7,SK8,SK9,SK10,ARTIKEL_CD,AFLEVERLOCATIE_EAN,FE_ID,FE_VOLGNR,KEUR1,KEUR2,SRVCD_2,EENH_AFTEL,TEELTID,OPMERKING_2,STANDREG_VOLGNR,POS1,POS2,POS3,MIX_CD,VEILGROEP,STICKER_AFGEDRUKT0,BESTELLIJST_AFGEDRUKT,BESTELBON_AFGEDRUKT,EKT_VERSTUURD,KWALITEIT,DEPOT,OPM_VEILMEESTER,PRIJS_MIN,DATUM_EKT,KWEKER_ADMNR,AANTAL_RESTPLAAT,AFROEPPARTIJ,AANBODREFERENTIE,BARCODE,INKOOPPRIJS,PLAATNUMMER,KLEURCODE,TRANSPORTTIJD,RETAILORDER,VERVALLEN,VERVALLEN_DOOR,HANDMATIG_AFGEHANDELD,HANDELSREGELING_TOEGEPAST,EINDKLANTCODE,LANDCODE,SORTERINGSGROEPSVOLGNUMMER,STICKER_AUTOMATISCH_BIJWERKEN
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-04-30,,2880,4780.7998046875,260368,2024-12-18,61242,102402,3,13,38,3,23,2880,240,999,12,1.659999966621399,0.0,0.0,0.0,2025-04-30,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:28.805000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-05-07,,960,1593.5999755859375,260369,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-05-07,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:29.725000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-05-14,,3264,5418.23974609375,260370,2024-12-18,61242,102402,3,13,38,3,23,3264,272,999,12,1.659999966621399,0.0,0.0,0.0,2025-05-14,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:30.692000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-05-21,,2304,3824.639892578125,260371,2024-12-18,61242,102402,3,13,38,3,23,2304,192,999,12,1.659999966621399,0.0,0.0,0.0,2025-05-21,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:31.665000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-06-04,,3120,5179.19970703125,260372,2024-12-18,61242,102402,3,13,38,3,23,3120,260,999,12,1.659999966621399,0.0,0.0,0.0,2025-06-04,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:32.585000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-06-11,,1920,3187.199951171875,260373,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-06-11,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:33.516000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-06-18,,2640,4382.39990234375,260374,2024-12-18,61242,102402,3,13,38,3,23,2640,220,999,12,1.659999966621399,0.0,0.0,0.0,2025-06-18,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:34.365000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-06-25,,1536,2549.760009765625,260375,2024-12-18,61242,102402,3,13,38,3,23,1536,128,999,12,1.659999966621399,0.0,0.0,0.0,2025-06-25,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:35.279000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-07-02,,1680,2788.800048828125,260376,2024-12-18,61242,102402,3,13,38,3,23,1680,140,999,12,1.659999966621399,0.0,0.0,0.0,2025-07-02,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:36.235000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-07-09,,1920,3187.199951171875,260377,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-07-09,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:37.058000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-07-16,,2400,3984.0,260378,2024-12-18,61242,102402,3,13,38,3,23,2400,200,999,12,1.659999966621399,0.0,0.0,0.0,2025-07-16,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:38.095000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-07-23,,1200,1992.0,260379,2024-12-18,61242,102402,3,13,38,3,23,1200,100,999,12,1.659999966621399,0.0,0.0,0.0,2025-07-23,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:38.924000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-07-30,,960,1593.5999755859375,260380,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-07-30,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:39.899000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-08-06,,1920,3187.199951171875,260381,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-08-06,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:40.935000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-08-13,,1920,3187.199951171875,260382,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-08-13,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:41.946000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-08-20,,1920,3187.199951171875,260383,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-08-20,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:42.811000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-08-27,,1920,3187.199951171875,260384,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-08-27,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:43.886000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-09-03,,1920,3187.199951171875,260385,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-09-03,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:44.919000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-09-10,,1920,3187.199951171875,260386,2024-12-18,61242,102402,3,13,38,3,23,1920,160,999,12,1.659999966621399,0.0,0.0,0.0,2025-09-10,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:45.926000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-09-17,,960,1593.5999755859375,260387,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-09-17,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:46.862000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-09-24,,960,1593.5999755859375,260388,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-09-24,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:47.887000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-10-01,,720,1195.199951171875,260389,2024-12-18,61242,102402,3,13,38,3,23,720,60,999,12,1.659999966621399,0.0,0.0,0.0,2025-10-01,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:48.898000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-10-08,,960,1593.5999755859375,260390,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-10-08,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:49.762000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-10-15,,960,1593.5999755859375,260391,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-10-15,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:50.786000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-10-29,,768,1274.8800048828125,260392,2024-12-18,61242,102402,3,13,38,3,23,768,64,999,12,1.659999966621399,0.0,0.0,0.0,2025-10-29,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:51.771000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-11-05,,768,1274.8800048828125,260393,2024-12-18,61242,102402,3,13,38,3,23,768,64,999,12,1.659999966621399,0.0,0.0,0.0,2025-11-05,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:52.686000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-11-12,,576,956.1599731445312,260394,2024-12-18,61242,102402,3,13,38,3,23,576,48,999,12,1.659999966621399,0.0,0.0,0.0,2025-11-12,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:54.184000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-11-19,,768,1274.8800048828125,260395,2024-12-18,61242,102402,3,13,38,3,23,768,64,999,12,1.659999966621399,0.0,0.0,0.0,2025-11-19,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:55.247000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-12-03,,384,637.4400024414062,260396,2024-12-18,61242,102402,3,13,38,3,23,384,32,999,12,1.659999966621399,0.0,0.0,0.0,2025-12-03,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:56.322000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-12-10,,768,1274.8800048828125,260397,2024-12-18,61242,102402,3,13,38,3,23,768,64,999,12,1.659999966621399,0.0,0.0,0.0,2025-12-10,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:57.387000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Greenyard Flower Trade,REWE,False,geen_daghandel,op afroep,0,2025-12-24,,960,1593.5999755859375,260398,2024-12-18,61242,102402,3,13,38,3,23,960,80,999,12,1.659999966621399,0.0,0.0,0.0,2025-12-24,14:00:00,BOX NLD,,,,,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,1,L,0,,0.0,10:42:58.433000,7,0,0,0,0,0,,,,,,,,,,,121-RBW,8714231208747,nan,nan,0,0,,nan,0,,808,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,7,DE,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Roozen GMBH & CO.KG,LIDL,False,geen_daghandel,op afroep,0,2025-08-14,,2862,9187.0205078125,260485,2024-12-23,55542,109035,27,19,50,5,23,2862,477,999,6,3.2100000381469727,0.0,0.0,0.0,2025-08-14,14:00:00,Logistiek Naaldwijk,deel 2,Nee,Grandiool,Nee,,,,,,0,,,N,Eigen vervoer,35,624 IT,0.0,nan,nan,0,0,4,Bianc,0,,0.0,08:07:47.758000,10,0,0,0,0,0,,,,,,,,,,,35-lidl,8713783479070,nan,nan,0,0,,nan,0,,814,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,3,IT,nan,0
Or. gemeng,Oriëntal 13 mix,13 oriëntal,Greeenplus/Kinomi,COOP,False,geen_daghandel,op afroep,0,2025-03-24,,22000,56100.0,260496,2024-12-23,66144,109035,3,13,40,3,23,22000,22000,409,1,2.549999952316284,0.0,0.0,0.0,2025-03-24,16:00:00,BOX Aalsm.,,nee,blanco,nee,,,,,,0,,,A,Eigen vervoer,9,,0.0,0.0,nan,0,0,4,L,0,,0.0,15:35:31.384000,6,0,0,0,0,0,,,,,,,,,,,9-mix-r,8714231208754,0.0,0.0,0,0,,0.0,0,,9,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,2,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-04,,2967,9939.4501953125,260526,2024-12-27,66144,109035,27,19,50,4,23,2967,43,999,69,3.3499999046325684,43.0,86.0,nan,2025-03-04,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,m,0,,nan,19:17:33.337000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-11,,2967,9939.4501953125,260527,2024-12-27,66144,109035,27,19,50,4,23,2967,43,999,69,3.3499999046325684,43.0,86.0,nan,2025-03-11,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,m,0,,0.0,19:17:36.087000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-18,,2967,9939.4501953125,260528,2024-12-27,66144,109035,27,19,50,4,23,2967,43,999,69,3.3499999046325684,43.0,86.0,nan,2025-03-18,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,m,0,,nan,19:17:38.684000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-22,,5934,19878.900390625,260529,2024-12-27,66144,109035,27,19,50,4,23,5934,86,999,69,3.3499999046325684,86.0,172.0,nan,2025-03-22,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,m,0,,nan,19:17:41.009000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-24,,5934,19878.900390625,260530,2024-12-27,66144,109035,27,19,50,4,23,5934,86,999,69,3.3499999046325684,86.0,172.0,nan,2025-03-24,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,m,0,,0.0,19:28:37.636000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
